fixture_id,group,match_round,team_a,team_b,query,market_id,condition_id,slug,question,market_type,classification_confidence,classification_reason,outcomes_preview,clob_token_ids_count,enable_order_book,active,closed,volume,liquidity,event_slug,tags,raw_source,already_in_existing_match_odds,new_processable_market
,,,,,Mexico South Africa goals,2070974,0x48648b9400c3150b3f9e789bb8228238aacb2a81f3e1b5695f02850fa6be7565,will-a-player-representing-sweden-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Sweden be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,3113.427498,62256.71373,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070976,0xd15196f30f746ff5f1ea706a41293da6467b4737a2ee71587911189fef07a7e4,will-a-player-representing-iran-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Iran be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,1907.0010000000002,68460.95273,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070978,0x7c54beb4a8be7279d13adbb494ff7e5c0d7b3c3c8db52fd8708a1ecdded76ff2,will-a-player-representing-new-zealand-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing New Zealand be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,2009.905,58833.797,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070980,0x179e8fa540b1547f01efec62ca6afc73f847c13c21812327c1087aa35ea4c987,will-a-player-representing-uruguay-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Uruguay be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,3185.365854,60780.84247,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070982,0x9008ebaff086836f91178cff0a9c830af5b7f63c80bb47e9ac3eaf6b2d63d369,will-a-player-representing-cape-verde-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Cape Verde be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,382.68100000000004,32554.68663,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070984,0x2332d9c0e94d7968cb27dd4150ff786a3a115079a9e5a147e1cac04fa823eeae,will-a-player-representing-senegal-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Senegal be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,2970.310607,38270.86118,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070986,0x22b556f20f92db2a56096c461e400270148e02b909fedd38b408730814c77756,will-a-player-representing-iraq-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Iraq be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,261.67999999999995,53082.91663,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070988,0xa6ca3daaad416d61a334654001c633ee2852d91ffc868ba954cbd37ce6cad4f4,will-a-player-representing-austria-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Austria be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,3059.2401659999996,61158.94052,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070990,0x5ea07327595583f3f5bc63fd098769ca7f3f893aa66ee8109acdb9bef2c6e716,will-a-player-representing-jordan-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Jordan be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,641.6210000000001,54002.15988,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
,,,,,Mexico South Africa goals,2070992,0x42d914519f9636b4216d91a3cc90a55507fb334dd08e23930dc165b64a7851c8,will-a-player-representing-colombia-be-the-top-goalscorer-at-the-2026-fifa-world-cup,Will a player representing Colombia be the top goalscorer at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,5329.360005000001,61054.69276,world-cup-nation-of-top-goalscorer,,fixture_search,False,False
G-A-1-2,A,1,South Korea,Czechia,South Korea Czechia,228178,,wbc-sok-cze-2026-03-05,First Round Pool C: South Korea vs. Czechia,unknown,low,No conservative classification rule matched.,[],0,True,True,True,,,,games; baseball; sports; World-Baseball-Classic; wbc,fixture_search,False,False
G-A-1-2,A,1,South Korea,Czechia,South Korea Czechia,1428104,0x0ab34f2925a56ad7ea3b4ecf2c8de7358d7d71e086a1936370cb1ac324f175d9,wbc-sok-cze-2026-03-05,First Round Pool C: South Korea vs. Czechia,other,medium,Binary market with two-team fixture context.,"[""South Korea"", ""Czechia""]",2,True,True,True,,,wbc-sok-cze-2026-03-05,,fixture_search,False,False
,,,,,South Korea Czechia,2070757,0x19eff468ad0ffce9ade9f41d3d323c42e48981a28772b47618d4ef77c7333c55,will-egypt-advance-to-the-knockout-stages-at-the-2026-fifa-world-cup,Will Egypt advance to the knockout stages at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,2523.1644699999997,27377.3044,world-cup-team-to-advance-to-knockout-stages,,fixture_search,False,False
,,,,,South Korea Czechia,2070759,0xbdb9f8af2767fa217f65b2a970a9ec46f88fcf3a96e94421a3b51bc8cda1e12a,will-spain-advance-to-the-knockout-stages-at-the-2026-fifa-world-cup,Will Spain advance to the knockout stages at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,36778.089347,21214.26885,world-cup-team-to-advance-to-knockout-stages,,fixture_search,False,False
G-B-1-1,B,1,Canada,Bosnia,Canada Bosnia,351717,,fifwc-can-bih-2026-06-12,Canada vs. Bosnia-Herzegovina,unknown,low,No conservative classification rule matched.,[],0,True,True,False,159566.51421800014,536380.661,,fifa-world-cup; games; soccer; sports,fixture_search,True,False
G-B-1-1,B,1,Canada,Bosnia,Canada Bosnia,1897041,0xeda55c7409e9f0f436377ea300db42db6c576277846df770abd1391828dde639,fifwc-can-bih-2026-06-12-draw,Will Canada vs. Bosnia and Herzegovina end in a draw?,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,False,21638.57877200003,172012.2678,fifwc-can-bih-2026-06-12,,fixture_search,False,True
G-B-1-1,B,1,Canada,Bosnia,Canada Bosnia,1897042,0x3bb3f35e86949207b257f1f3288a8ceaf071638cbd10a3c9a8273b4f542d4ee0,fifwc-can-bih-2026-06-12-bih,Will Bosnia and Herzegovina win on 2026-06-12?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,False,52652.114083,158352.9256,fifwc-can-bih-2026-06-12,,fixture_search,False,True
G-B-1-1,B,1,Canada,Bosnia,Canada Bosnia,1897040,0x802adc7238db42d431521f625b2a367954d04ebf8836109257dd4a3b961c6108,fifwc-can-bih-2026-06-12-can,Will Canada win on 2026-06-12?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,False,85793.58370900012,209920.5564,fifwc-can-bih-2026-06-12,,fixture_search,False,True
,,,,,USA Paraguay,2070761,0xe28714396c63822d0c1293f2aad16aaca02a143a32f20b71fd7fb58f078d6602,will-saudi-arabia-advance-to-the-knockout-stages-at-the-2026-fifa-world-cup,Will Saudi Arabia advance to the knockout stages at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,68227.713124,43675.5266,world-cup-team-to-advance-to-knockout-stages,,fixture_search,False,False
,,,,,USA Paraguay,2070763,0x6f814a95b780d7e8b14e9a8ce9d34f7afa1b25be62830aefb3781a6aa9afbf16,will-france-advance-to-the-knockout-stages-at-the-2026-fifa-world-cup,Will France advance to the knockout stages at the 2026 FIFA World Cup?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,43101.970639000014,35110.41044,world-cup-team-to-advance-to-knockout-stages,,fixture_search,False,False
,,,,,USA vs Paraguay,18483,,nhl-4-nations-canada-vs-usa,NHL 4 Nations: Canada vs. USA,unknown,low,No conservative classification rule matched.,[],0,True,True,True,43377.609714,,,4-nations; canada; games; sports; usa,fixture_search,False,False
,,,,,USA vs Paraguay,523184,0xec365a66dea3afefb0bc9141cba656b7f7eaa09378cf2f4d556249400f72329c,nhl-4-nations-canada-vs-usa,NHL 4 Nations: Canada vs. USA,other,medium,Binary market with two-team fixture context.,"[""Canada"", ""USA""]",2,True,True,True,43377.609714,,nhl-4-nations-canada-vs-usa,,fixture_search,False,False
,,,,,USA vs Paraguay,26495,,soccer-usa-vs-switzerland,Soccer: USA vs. Switzerland,unknown,low,No conservative classification rule matched.,[],0,True,True,True,20153.370855,,,sports; games; soccer; usa; switzerland; fifa,fixture_search,False,False
,,,,,USA vs Paraguay,551102,0x9fe90653db8fa226ffc6f509a780ecfe26dd0f270ce7f8bf7be2ad2769dfb819,will-usa-beat-switzerland,Will USA beat Switzerland?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,7943.220929,,soccer-usa-vs-switzerland,,fixture_search,False,False
,,,,,USA vs Paraguay,551103,0xd4d2fb858727d465a31083610948bb26161b640eff6dcb5c78ea1b9c826e83ff,will-switzerland-beat-usa,Will Switzerland beat USA?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,6911.480045,,soccer-usa-vs-switzerland,,fixture_search,False,False
,,,,,USA vs Paraguay,551104,0xd6bba17fdb2537201c5922b0c52d6cc68a824ec149093814b9a51de16af9e026,will-usa-vs-switzerland-end-in-a-draw,Will USA vs. Switzerland end in a draw?,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,5298.669881,,soccer-usa-vs-switzerland,,fixture_search,False,False
,,,,,USA vs Paraguay,13436,,international-friendlies-usa-vs-mexico,International Friendlies: USA vs. Mexico,unknown,low,No conservative classification rule matched.,[],0,True,True,True,10572.007297,,,todays-sports; sports; soccer; games; usa; mexico,fixture_search,False,False
,,,,,USA vs Paraguay,509875,0x81008411ef024120a50634b57025fd2bc72df8b1c012a0bca96f839f1cbc5e1f,will-mexico-beat-usa,Will Mexico beat USA?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,4322.166252,,international-friendlies-usa-vs-mexico,,fixture_search,False,False
,,,,,USA vs Paraguay,509876,0xe82d3ace4abd7e364675916d717f9d854f649c1bf86369d8ef9e3bdeaf6be8dc,will-usa-beat-mexico,Will USA beat Mexico?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,4195.102774,,international-friendlies-usa-vs-mexico,,fixture_search,False,False
,,,,,USA vs Paraguay,509877,0x2bb639e509c9805a00ca59d405df9d72cdad898e02eeeb513a603c9572db2867,will-the-match-between-mexico-and-usa-end-in-a-draw,Will the match between Mexico and USA end in a draw?,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,2054.738271,,international-friendlies-usa-vs-mexico,,fixture_search,False,False
,,,,,USA vs Paraguay,18481,,nhl-4-nations-finland-vs-usa,NHL 4 Nations: Finland vs. USA,unknown,low,No conservative classification rule matched.,[],0,True,True,True,7148.446011,,,usa; finland; sports; games; 4-nations,fixture_search,False,False
,,,,,USA vs Paraguay,523182,0xcd95a7650658069e00c51789c723aea1509c1557b63a214211fb6ea2ef6c711a,nhl-4-nations-finland-vs-usa,NHL 4 Nations: Finland vs. USA,other,medium,Binary market with two-team fixture context.,"[""Finland"", ""USA""]",2,True,True,True,7148.446011,,nhl-4-nations-finland-vs-usa,,fixture_search,False,False
,,,,,USA vs Paraguay,14418,,concacaf-jamaica-vs-usa,CONCACAF: Jamaica vs. USA,unknown,low,No conservative classification rule matched.,[],0,True,True,True,6748.33382,,,sports; usa; jamaica; soccer; concaf; games,fixture_search,False,False
,,,,,USA vs Paraguay,513032,0x71b83199a5a3df443ee8b4c447e7a1b95b9ae150d0ee00cc923808f1a7c74217,will-jamaica-beat-the-usa,Will Jamaica beat the USA?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,353.436438,,concacaf-jamaica-vs-usa,,fixture_search,False,False
,,,,,USA vs Paraguay,513033,0x9272dc4926670d5d68fcdad0d135137e8b0846c2676c94e67e9f25c1ae409c76,will-the-usa-beat-jamaica,Will the USA beat Jamaica?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,5414.366874,,concacaf-jamaica-vs-usa,,fixture_search,False,False
,,,,,USA vs Paraguay,513034,0x216284b9a64bf20f400dc89565fc24635d194f536a68ba5cc20e3af00ced7b26,will-the-match-between-jamaica-and-the-usa-end-in-a-draw,Will the match between Jamaica and the USA end in a draw?,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,980.530508,,concacaf-jamaica-vs-usa,,fixture_search,False,False
,,,,,USA vs Paraguay,18485,,nhl-4-nations-usa-vs-sweden,NHL 4 Nations: USA vs. Sweden,unknown,low,No conservative classification rule matched.,[],0,True,True,True,4636.724747,,,sports; games; sweden; 4-nations; usa,fixture_search,False,False
,,,,,USA vs Paraguay,523186,0x1dd0ce417671f9eff7009d9f6b2302c538d2ba20403e1efdcdad1e4af77e6ccd,nhl-4-nations-usa-vs-sweden,NHL 4 Nations: USA vs. Sweden,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Sweden""]",2,True,True,True,4636.724747,,nhl-4-nations-usa-vs-sweden,,fixture_search,False,False
,,,,,USA vs Paraguay,14552,,concacaf-usa-vs-jamaica,CONCACAF: USA vs. Jamaica,unknown,low,No conservative classification rule matched.,[],0,True,True,True,1241.087094,,,sports; soccer; concacaf; games; usa; jamaica,fixture_search,False,False
,,,,,USA vs Paraguay,513347,0xa560932165819b0a5e86241ae47b3f44b4fe2c7fe72ff6dfb74bcba44fa5aef6,will-usa-beat-jamaica,Will USA beat Jamaica?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,1028.507871,,concacaf-usa-vs-jamaica,,fixture_search,False,False
,,,,,USA vs Paraguay,513348,0x6af2ca64e934a4d595911961fad2cbe982360b9a8727361f52e9eac19f7b3681,will-jamaica-beat-usa,Will Jamaica beat USA?,match_binary_home,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,190.079223,,concacaf-usa-vs-jamaica,,fixture_search,False,False
,,,,,USA vs Paraguay,513349,0x991533ec6fe92fb6a1d31de2e606369d57be139da303bdac6d2c130c6e02b3e8,will-the-match-between-usa-and-jamaica-end-in-a-draw,Will the match between USA and Jamaica end in a draw?,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,22.5,,concacaf-usa-vs-jamaica,,fixture_search,False,False
,,,,,USA vs Paraguay,14553,,usa-vs-jamaica-who-will-advance,USA vs. Jamaica - Who will advance?,unknown,low,No conservative classification rule matched.,[],0,True,True,True,370.681602,,,jamaica; concacaf; usa; games; sports,fixture_search,False,False
,,,,,USA vs Paraguay,513350,0x4bd5526b6c237f87f6fe72f8e21996174b3ca98bc003a9833930ab6820af09be,usa-vs-jamaica-who-will-advance,USA vs. Jamaica - Who will advance?,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Jamaica""]",2,True,True,True,370.681602,,usa-vs-jamaica-who-will-advance,,fixture_search,False,False
,,,,,USA vs Paraguay,11083,,usa-vs-ireland-cricket-t20-world-cup,USA vs. Ireland - Cricket T20 World Cup,unknown,low,No conservative classification rule matched.,[],0,True,True,True,10316.388045,,,cricket; sports,fixture_search,False,False
,,,,,USA vs Paraguay,502414,0x1a14c0aa35a3cd69336e21e9984cf252b66e425db8413fd9a9cf351f0fa6d374,usa-vs-ireland-cricket-t20-world-cup,USA vs. Ireland - Cricket T20 World Cup,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Ireland""]",2,True,True,True,10316.388045,0,usa-vs-ireland-cricket-t20-world-cup,,fixture_search,False,False
,,,,,USA vs Paraguay,175061,,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Team Top Batter,unknown,low,No conservative classification rule matched.,[],0,True,True,True,82.492,,,sports; games; womens-t20-world-cup-qualifier; cricket,fixture_search,False,False
,,,,,USA vs Paraguay,1221628,0x3186db780fdae1fd401091632f916567c843fe4c8322d4013014bd87fa647bf4,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter-namw,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Team Top Batter Namibia Women Winner,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,,0,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter,,fixture_search,False,False
,,,,,USA vs Paraguay,1221630,0x5063e440155f680abb1a1b97bbc7c15aeda21b1a507f09114d7d1f4d2987da03,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter-usaw,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Team Top Batter USA Women Winner,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,30.51,,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter,,fixture_search,False,False
,,,,,USA vs Paraguay,1221629,0x81276a2a92b92fd652079c24506d52fd95f20a1183cf6d249ce014f2c61068e5,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter-draw,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Team Top Batter Draw,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,51.982,,crwt20wcgq-namw-usaw-2026-01-20-team-top-batter,,fixture_search,False,False
,,,,,USA vs Paraguay,175060,,crwt20wcgq-namw-usaw-2026-01-20-most-sixes,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Most Sixes,unknown,low,No conservative classification rule matched.,[],0,True,True,True,60.98,,,sports; games; womens-t20-world-cup-qualifier; cricket,fixture_search,False,False
,,,,,USA vs Paraguay,1221626,0xda58c77a96affb4944764b612de7381da5efafeb3b1ad05fedc936ab2cbae740,crwt20wcgq-namw-usaw-2026-01-20-most-sixes-draw,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Most Sixes Draw,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,30.51,,crwt20wcgq-namw-usaw-2026-01-20-most-sixes,,fixture_search,False,False
,,,,,USA vs Paraguay,1221627,0x3d876075172874733f261f75621a714fc95d98c65b57491eb0c858a8b99779e5,crwt20wcgq-namw-usaw-2026-01-20-most-sixes-usaw,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Most Sixes USA Women Winner,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,30.47,0,crwt20wcgq-namw-usaw-2026-01-20-most-sixes,,fixture_search,False,False
,,,,,USA vs Paraguay,1221625,0x4a16d4602e37a715e5284c1fbca7abdec48c48748bcfe5eb5bf812e21273163f,crwt20wcgq-namw-usaw-2026-01-20-most-sixes-namw,Women's T20 World Cup Qualifier: Namibia Women vs USA Women - Most Sixes Namibia Women Winner,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,True,,0,crwt20wcgq-namw-usaw-2026-01-20-most-sixes,,fixture_search,False,False
,,,,,USA vs Paraguay,5126,,fifa-world-cup-qualifier-who-will-win-the-usa-vs-costa-rica-on-march-30,FIFA World Cup Qualifier: Who will win USA vs. Costa Rica on March 30?,unknown,low,No conservative classification rule matched.,[],0,,True,True,2740.31,,,all,fixture_search,False,False
,,,,,USA vs Paraguay,242645,0x5d8597c1b3b83a69930fbd9f9e56f1f744dc5e61505d407402d3f61e786bd74d,fifa-world-cup-qualifier-who-will-win-the-usa-vs-costa-rica-on-march-30,FIFA World Cup Qualifier: Who will win USA vs. Costa Rica on March 30?,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Costa Rica""]",2,False,True,True,2740.314486,587.758218,fifa-world-cup-qualifier-who-will-win-the-usa-vs-costa-rica-on-march-30,,fixture_search,False,False
,,,,,USA vs Paraguay,902584,,ryder-cup-usa-vs-europe-1,Ryder Cup: USA vs. Europe,unknown,low,No conservative classification rule matched.,[],0,True,True,True,282.23,,,all,fixture_search,False,False
,,,,,USA vs Paraguay,252462,0x919942ffa4b768bca52f58a341b3dc28f97c73baf682c356687624867012fcd0,ryder-cup-usa-vs-europe-1,Ryder Cup: USA vs. Europe,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Europe""]",2,True,True,True,282.228372,0.005521,ryder-cup-usa-vs-europe-1,,fixture_search,False,False
,,,,,USA vs Paraguay,215842,,mwoh-usa-slo-2026-02-20,Men's Semifinals - USA vs. Slovakia,unknown,low,No conservative classification rule matched.,[],0,True,True,True,3215686.675208,,,olympics; sports; games; hockey; mens-winter-olympics-hockey,fixture_search,False,False
,,,,,USA vs Paraguay,1395648,0x841e8463bd6ddbf7948246b50726bec53606060ddec7b9ab0b0ec73ecef5e19f,mwoh-usa-slo-2026-02-20,Men's Semifinals - USA vs. Slovakia,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Slovakia""]",2,True,True,True,3215686.675208,,mwoh-usa-slo-2026-02-20,,fixture_search,False,False
,,,,,USA vs Paraguay,220204,,mwoh-can-usa-2026-02-22,Men's Final - Canada vs. USA,unknown,low,No conservative classification rule matched.,[],0,True,True,True,2982185.690291,,,sports; games; hockey; mens-winter-olympics-hockey,fixture_search,False,False
,,,,,USA vs Paraguay,1409825,0x7cd4cb755d8403fbe0f53e70808d2ee1618541684e83655c74f05ac7c22cae73,mwoh-can-usa-2026-02-22-total-5pt5,Canada vs. USA: O/U 5.5,over_under_goals,high,Over/under goal threshold.,"[""Over"", ""Under""]",2,True,True,True,41202.886151,,mwoh-can-usa-2026-02-22,,fixture_search,False,False
,,,,,USA vs Paraguay,1409824,0x68128c5a837c613845e82ff5046f1bbaa03fc86f7e42a4b1d488665c4b808b53,mwoh-can-usa-2026-02-22-spread-away-1pt5,Spread: Canada (-1.5),match_binary_home,medium,Binary market with two-team fixture context.,"[""Canada"", ""USA""]",2,True,True,True,14760.862446,,mwoh-can-usa-2026-02-22,,fixture_search,False,False
,,,,,USA vs Paraguay,1404881,0x53e563b035b466369c6d05a9dea8cd4d8500f435dbbb6f3d5e4ec85628bde67e,mwoh-can-usa-2026-02-22,Men's Final - Canada vs. USA,other,medium,Binary market with two-team fixture context.,"[""Canada"", ""USA""]",2,True,True,True,2926221.941694,,mwoh-can-usa-2026-02-22,,fixture_search,False,False
,,,,,USA vs Paraguay,198071,,crint-pak-usa-2026-02-10,T20 World Cup: Pakistan vs USA (Game 1),unknown,low,No conservative classification rule matched.,[],0,True,True,True,1354282.059537,,,sports; games; cricket; international-cricket,fixture_search,False,False
,,,,,USA vs Paraguay,1331020,0x5b935c0b2df33518b9ed83cebef5d2320a04c1fc1a73b03ea2278f1f6e32c411,crint-pak-usa-2026-02-10,T20 World Cup: Pakistan vs USA (Game 1),unknown,low,No conservative classification rule matched.,"[""Pakistan"", ""USA""]",2,True,True,True,1335034.221604,,crint-pak-usa-2026-02-10,,fixture_search,False,False
,,,,,USA vs Paraguay,1331024,0xad0cc8afbb65f16715d454080052d643e07fff7b58ab855802fc0cd082e3b501,crint-pak-usa-2026-02-10-toss-winner,T20 World Cup: Pakistan vs USA (Game 1) - Who wins the toss?,unknown,low,No conservative classification rule matched.,"[""Pakistan"", ""USA""]",2,True,True,True,1922.24,0,crint-pak-usa-2026-02-10,,fixture_search,False,False
,,,,,USA vs Paraguay,1331025,0x0a87370e8c599a86844d402a5ceaed2b200aefb8063ab1128d4df1bd82454cdb,crint-pak-usa-2026-02-10-completed-match,T20 World Cup: Pakistan vs USA (Game 1) - Completed match?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,True,17325.597933,,crint-pak-usa-2026-02-10,,fixture_search,False,False
,,,,,USA vs Paraguay,214358,,mwoh-usa-swe-2026-02-18,Men's Quarterfinals - USA vs. Sweden,unknown,low,No conservative classification rule matched.,[],0,True,True,True,1176360.038079,,,games; sports; mens-winter-olympics-hockey; hockey,fixture_search,False,False
,,,,,USA vs Paraguay,1393079,0xa1bd4518e8ce37b5dcfdde8e8b75407f3b1f9972cdd1a4e35d938e8c7fb47e42,mwoh-usa-swe-2026-02-18,Men's Quarterfinals - USA vs. Sweden,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Sweden""]",2,True,True,True,1176360.038079,,mwoh-usa-swe-2026-02-18,,fixture_search,False,False
,,,,,USA vs Paraguay,213117,,wwoh-usa-can-2026-02-19,Women's Final - USA vs. Canada,unknown,low,No conservative classification rule matched.,[],0,True,True,True,1020838.529599,,,sports; games; hockey; womens-winter-olympics-hockey,fixture_search,False,False
,,,,,USA vs Paraguay,1389601,0xbee87097c789994816d12dca7675656879c3dbfa105be6a2a461d0eeeeac66c3,wwoh-usa-can-2026-02-19,Women's Final - USA vs. Canada,other,medium,Binary market with two-team fixture context.,"[""USA"", ""Canada""]",2,True,True,True,1020838.529599,,wwoh-usa-can-2026-02-19,,fixture_search,False,False
,,,,,USA vs Paraguay,195081,,crint-ind-usa-2026-02-07,T20 World Cup: India vs USA (Game 1),unknown,low,No conservative classification rule matched.,[],0,True,True,True,917326.7998,,,sports; games; cricket; international-cricket,fixture_search,False,False
,,,,,USA vs Paraguay,1311639,0x39e85f7e0f258f7bee5b047e92148fec91a83ecb66a866f34e386fff5b08fb64,crint-ind-usa-2026-02-07,T20 World Cup: India vs USA (Game 1),unknown,low,No conservative classification rule matched.,"[""India"", ""USA""]",2,True,True,True,909611.724661,,crint-ind-usa-2026-02-07,,fixture_search,False,False
,,,,,USA vs Paraguay,1311640,0xe8d2751d608a3b063f8eb46b964bdc435c210819eb9435ac2117adfa014c6ff5,crint-ind-usa-2026-02-07-toss-winner,T20 World Cup: India vs USA (Game 1) - Who wins the toss?,unknown,low,No conservative classification rule matched.,"[""India"", ""USA""]",2,True,True,True,889.039279,0,crint-ind-usa-2026-02-07,,fixture_search,False,False
,,,,,USA vs Paraguay,1311641,0x52a0c482f526d91d649089d6038fda8111526b867dbef2b2b4bb7815823e98ec,crint-ind-usa-2026-02-07-completed-match,T20 World Cup: India vs USA (Game 1) - Completed match?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,True,6826.03586,,crint-ind-usa-2026-02-07,,fixture_search,False,False
,,,,,USA vs Paraguay,203005,,crint-nam-usa-2026-02-15,T20 World Cup: Namibia vs USA (Game 1),unknown,low,No conservative classification rule matched.,[],0,True,True,True,848124.131729,,,games; cricket; international-cricket; sports,fixture_search,False,False
,,,,,USA vs Paraguay,1358325,0x964869b7dd14033b993dc9ffd6e551b04a6efc3c6c377d13b615362f5be1a18c,crint-nam-usa-2026-02-15-toss-winner,T20 World Cup: Namibia vs USA (Game 1) - Who wins the toss?,unknown,low,No conservative classification rule matched.,"[""Namibia"", ""USA""]",2,True,True,True,24932.470308,,crint-nam-usa-2026-02-15,,fixture_search,False,False
